TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,CustomerAge_Binned_Encoded,Target
493.11,2023-07-31 16:25:26,Debit,Colorado Springs,Branch,53.0,Retired,236.0,1.0,7432.99,2024-11-04 08:08:01,2,2
307.41,2023-06-12 17:32:52,Debit,Los Angeles,ATM,19.0,Student,14.0,1.0,1057.0,2024-11-04 08:09:48,0,2
11.18,2023-11-30 16:52:42,Debit,Atlanta,Online,43.0,Doctor,161.0,1.0,5956.89,2024-11-04 08:10:20,1,0
313.82,2023-11-15 18:57:38,Debit,Tucson,Branch,59.0,Engineer,151.0,1.0,7261.59,2024-11-04 08:08:42,2,0
51.0,2023-01-30 16:00:38,Debit,Seattle,Branch,64.0,Retired,107.0,1.0,4943.16,2024-11-04 08:08:23,3,1
140.98,2023-05-25 16:34:22,Debit,Memphis,Branch,60.0,Engineer,100.00000000000001,1.0,8127.4800000000005,2024-11-04 08:12:13,3,2
288.04,2023-08-24 16:47:21,Debit,Denver,ATM,68.0,Retired,63.0,1.0,1748.02,2024-11-04 08:10:00,3,2
800.55,2023-05-04 16:21:31,Debit,Oklahoma City,ATM,31.0,Engineer,107.99999999999999,1.0,9660.22,2024-11-04 08:06:49,1,1
485.54,2023-02-06 17:46:59,Debit,Houston,ATM,46.0,Engineer,143.0,1.0,6371.51,2024-11-04 08:11:46,2,1
521.15,2023-02-17 18:16:05,Debit,Kansas City,ATM,54.0,Doctor,214.0,1.0,9442.47,2024-11-04 08:07:31,2,1
321.79,2023-08-07 17:30:33,Credit,Raleigh,ATM,63.0,Retired,112.0,1.0,5959.2,2024-11-04 08:10:01,3,2
304.93,2023-02-24 16:23:22,Debit,Portland,ATM,65.0,Doctor,158.0,1.0,13531.22,2024-11-04 08:08:15,3,1
432.08,2023-07-31 16:04:55,,El Paso,ATM,40.0,Doctor,145.0,1.0,11500.62,2024-11-04 08:11:46,1,2
694.2,2023-12-07 16:20:08,Debit,Milwaukee,ATM,61.0,Retired,72.0,1.0,1389.37,2024-11-04 08:07:23,3,0
116.86,2023-03-20 18:28:48,Debit,Louisville,ATM,55.0,Engineer,171.0,1.0,6706.56,2024-11-04 08:12:15,2,1
211.36,2023-03-03 18:02:52,Credit,Detroit,,57.0,Doctor,149.0,1.0,7175.29,2024-11-04 08:10:50,2,1
74.88,2023-05-24 16:25:50,Debit,Atlanta,ATM,25.0,Student,202.0,1.0,420.67,2024-11-04 08:07:46,0,2
211.36,2023-05-22 16:17:19,Debit,Philadelphia,Branch,75.0,Retired,99.0,1.0,7323.53,2024-11-04 08:09:48,3,2
134.7,2023-08-21 16:03:18,Debit,Fort Worth,ATM,50.0,Doctor,106.0,1.0,8395.85,2024-11-04 08:11:07,2,2
890.24,2023-07-07 18:03:43,Credit,Las Vegas,Online,33.0,Engineer,161.0,1.0,5140.93,2024-11-04 08:07:32,1,2
361.27,2023-01-06 17:01:53,Debit,Omaha,ATM,63.0,Doctor,180.0,1.0,7945.57,2024-11-04 08:10:07,3,1
131.56,2023-10-19 16:42:37,Debit,Charlotte,Branch,44.0,Doctor,42.00000000000001,1.0,5873.54,2024-11-04 08:07:12,1,0
485.51,2023-11-28 16:49:27,Credit,Milwaukee,Online,76.0,Retired,37.0,1.0,3074.45,2024-11-04 08:08:02,3,0
547.87,2023-07-10 17:15:27,Debit,Columbus,ATM,64.0,Retired,131.0,1.0,6155.76,2024-11-04 08:10:31,3,2
457.3,2023-06-26 18:25:21,Debit,Virginia Beach,Online,28.0,Engineer,15.0,1.0,8318.29,2024-11-04 08:07:53,1,2
506.24,2023-01-13 16:44:26,Debit,Chicago,ATM,58.0,Engineer,64.0,1.0,230.09,2024-11-04 08:11:40,2,1
486.59,2023-12-19 16:55:17,Debit,Indianapolis,Branch,57.0,Retired,119.0,1.0,2513.56,2024-11-04 08:10:02,2,0
163.68,2023-09-28 16:20:57,Debit,San Diego,Branch,41.0,Doctor,292.0,1.0,10090.05,2024-11-04 08:11:01,1,0
581.65,2023-01-09 16:54:58,Debit,Boston,ATM,22.0,Student,176.0,1.0,480.19000000000005,2024-11-04 08:09:39,0,1
52.01,2023-11-07 16:46:04,Debit,Mesa,ATM,48.0,Doctor,85.0,1.0,1120.88,2024-11-04 08:11:27,2,0
630.24,2023-11-29 18:10:30,Debit,Boston,ATM,21.0,Student,61.99999999999999,1.0,370.81,2024-11-04 08:11:52,0,0
523.74,2023-11-02 16:36:37,Debit,Oklahoma City,ATM,43.0,Doctor,159.0,1.0,13498.55,2024-11-04 08:06:52,1,0
705.6,2023-02-20 18:41:43,Debit,Phoenix,Branch,40.0,Doctor,123.99999999999999,3.0,14804.7,2024-11-04 08:09:04,1,1
217.5,2023-10-23 18:54:48,Credit,Denver,Branch,46.0,Engineer,35.0,1.0,3057.4,2024-11-04 08:06:58,2,0
91.48,2023-01-23 16:50:31,Debit,Fort Worth,ATM,51.0,Doctor,141.0,1.0,14942.779999999999,2024-11-04 08:09:17,2,1
5.25,2023-11-13 18:26:24,Debit,San Jose,ATM,39.0,Doctor,49.0,1.0,14143.32,2024-11-04 08:12:22,1,0
54.03,2023-09-19 17:16:46,Credit,Milwaukee,ATM,56.0,Retired,161.0,1.0,6736.3,2024-11-04 08:07:36,2,0
736.73,2023-11-27 16:05:27,Debit,Memphis,Branch,48.0,Engineer,10.0,1.0,3313.07,2024-11-04 08:10:54,2,0
368.91,2023-03-10 17:49:57,,Virginia Beach,Branch,54.0,Doctor,14.0,1.0,829.7099999999999,2024-11-04 08:10:28,2,1
33.06,2023-01-17 16:03:41,Credit,Fort Worth,Online,53.0,Retired,170.0,1.0,1540.87,2024-11-04 08:06:43,2,1
66.5,2023-05-04 16:44:56,Credit,Louisville,Online,32.0,Engineer,144.0,1.0,6820.23,2024-11-04 08:08:06,1,1
177.08,2023-01-06 17:16:44,Debit,Las Vegas,,35.0,Doctor,85.0,1.0,13475.14,2024-11-04 08:12:21,1,1
588.54,2023-02-06 17:57:28,Debit,Portland,Branch,32.0,Engineer,130.0,1.0,714.4499999999999,2024-11-04 08:10:37,1,1
173.5,2023-10-23 17:16:20,Debit,Nashville,ATM,21.0,Student,282.0,1.0,1306.91,2024-11-04 08:11:52,0,0
78.33,2023-07-31 16:13:12,Credit,Memphis,Online,56.0,Engineer,189.0,1.0,7255.33,2024-11-04 08:08:18,2,2
40.66,2024-01-01 16:08:49,Debit,Louisville,Branch,59.0,Retired,156.0,1.0,1153.84,2024-11-04 08:11:28,2,0
97.22,2023-02-20 17:30:19,Credit,Atlanta,Branch,77.0,Retired,55.0,1.0,6647.73,2024-11-04 08:11:17,3,1
34.07,2023-11-06 17:22:58,Debit,Philadelphia,Branch,22.0,Student,81.0,1.0,8709.77,2024-11-04 08:07:21,0,0
492.06000000000006,2023-10-19 16:14:15,Debit,Fresno,Online,23.0,Student,74.0,1.0,857.9,2024-11-04 08:09:56,0,0
842.01,2023-09-12 16:43:27,Credit,Virginia Beach,Online,53.0,Doctor,185.0,1.0,509.45000000000005,2024-11-04 08:08:33,2,0
73.55,2023-01-09 16:09:48,Debit,Atlanta,ATM,51.0,Engineer,158.0,1.0,2812.06,2024-11-04 08:11:21,2,1
760.53,2023-09-04 18:13:25,Debit,Phoenix,Online,57.0,Engineer,118.0,1.0,6179.91,2024-11-04 08:09:35,2,2
273.08,2023-01-30 16:09:08,Credit,Houston,Branch,45.0,Engineer,134.0,1.0,6609.3,2024-11-04 08:07:57,1,1
371.69,2023-12-22 16:27:49,Debit,San Francisco,Branch,67.0,Retired,143.0,1.0,3484.32,2024-11-04 08:09:59,3,0
218.96,2023-08-30 16:11:47,Debit,Seattle,ATM,18.0,Student,13.0,1.0,754.21,2024-11-04 08:10:35,0,2
227.39,2023-12-25 16:58:19,Debit,Atlanta,Online,18.0,Student,65.0,1.0,751.09,2024-11-04 08:11:36,0,0
237.99,2023-05-08 16:45:11,Credit,Kansas City,Branch,39.0,Doctor,86.0,1.0,8510.09,2024-11-04 08:11:36,1,1
186.6,2023-07-04 16:27:23,Debit,,Online,58.0,Doctor,13.0,1.0,1508.72,2024-11-04 08:06:24,2,2
341.15,2023-02-13 17:18:15,Debit,San Jose,Online,18.0,Student,148.0,1.0,511.36999999999995,2024-11-04 08:10:09,0,1
434.58,2023-09-06 16:28:38,Debit,Memphis,ATM,59.0,Doctor,215.0,1.0,12648.32,2024-11-04 08:08:15,2,2
312.88,2023-05-26 18:12:50,Credit,Portland,Branch,54.0,Engineer,44.0,1.0,233.21,2024-11-04 08:07:23,2,2
75.15,2023-09-18 17:31:23,Debit,Boston,ATM,23.0,Student,154.0,1.0,1092.92,2024-11-04 08:11:00,0,0
23.3,2023-08-14 18:13:38,Debit,Los Angeles,ATM,59.0,Engineer,161.0,1.0,6711.15,2024-11-04 08:08:06,2,2
47.38,2023-02-08 18:18:07,Credit,Seattle,Online,25.0,Student,61.00000000000001,1.0,459.37,2024-11-04 08:07:05,0,1
512.81,2023-07-19 16:57:01,Debit,Sacramento,Branch,79.0,Retired,30.0,1.0,6994.34,2024-11-04 08:11:58,3,2
488.15000000000003,2023-07-31 16:01:00,Debit,Louisville,Branch,43.0,Engineer,168.00000000000003,1.0,7071.09,2024-11-04 08:11:13,1,2
12.82,2023-04-05 18:37:10,Debit,Fort Worth,ATM,44.0,Engineer,156.0,1.0,9045.19,2024-11-04 08:08:25,1,1
66.9,2023-04-17 16:50:45,Credit,Charlotte,Online,79.0,Retired,129.0,4.0,5238.71,2024-11-04 08:10:39,3,1
535.91,2023-07-07 16:38:12,Debit,Las Vegas,Online,43.0,Engineer,22.0,1.0,9642.12,2024-11-04 08:10:49,1,2
270.72,2023-07-03 18:01:00,Credit,Washington,Online,26.0,Engineer,53.00000000000001,1.0,6263.96,2024-11-04 08:11:05,0,2
97.98,2023-02-06 16:09:48,Debit,Denver,Branch,72.0,Retired,18.0,1.0,7460.329999999999,2024-11-04 08:08:43,3,1
196.08,2023-08-25 16:52:28,Debit,San Francisco,Online,61.0,Retired,98.0,1.0,4233.82,2024-11-04 08:06:31,3,2
251.18000000000004,2023-06-01 16:51:11,Debit,San Jose,ATM,42.0,Engineer,246.0,1.0,8303.9,2024-11-04 08:07:55,1,2
44.52,2023-03-28 18:30:25,Debit,El Paso,Online,28.0,Student,205.0,1.0,314.28,2024-11-04 08:10:28,1,1
178.87,2023-05-23 16:03:54,Debit,Baltimore,Online,35.0,Doctor,180.0,1.0,5241.23,2024-11-04 08:10:16,1,2
211.36,2023-12-20 16:08:02,Credit,Kansas City,ATM,54.0,Engineer,174.0,5.0,323.69,2024-11-04 08:11:44,2,0
386.68,2023-10-31 16:48:01,Debit,New York,Branch,46.0,Doctor,128.0,1.0,6863.06,2024-11-04 08:06:28,2,0
167.14,2023-04-24 18:33:29,Debit,Denver,Online,76.0,Retired,20.0,1.0,3877.7299999999996,2024-11-04 08:06:26,3,1
345.22,2023-09-05 16:55:47,Debit,Fresno,Branch,69.0,Retired,253.0,1.0,4046.5800000000004,2024-11-04 08:07:36,3,2
74.85,2023-12-25 17:19:08,Debit,Raleigh,ATM,72.0,Retired,117.0,1.0,2409.73,2024-11-04 08:11:49,3,0
671.73,2023-10-16 16:15:54,Debit,Washington,Branch,58.0,Engineer,53.99999999999999,1.0,5211.88,2024-11-04 08:12:04,2,0
255.03999999999996,2023-11-23 16:15:59,Debit,Seattle,ATM,45.0,Engineer,151.99999999999997,1.0,6217.86,2024-11-04 08:11:38,1,0
45.77,2023-02-09 17:50:23,Debit,Philadelphia,Online,25.0,Student,109.0,1.0,5978.12,2024-11-04 08:08:01,0,1
329.69,2023-01-09 16:54:30,Credit,San Antonio,Online,26.0,Student,66.0,1.0,1671.66,2024-11-04 08:09:49,0,1
362.04,2023-07-10 16:37:11,Credit,Philadelphia,Branch,58.0,Doctor,198.0,2.0,8421.88,2024-11-04 08:08:47,2,2
11.92,2023-10-09 17:48:55,Debit,San Diego,,53.0,Doctor,52.00000000000001,1.0,14611.9,2024-11-04 08:11:22,2,0
47.42,2023-12-19 16:46:08,Debit,San Diego,ATM,64.0,Doctor,28.0,1.0,8253.52,2024-11-04 08:08:56,3,0
35.99,2023-01-19 16:14:12,Debit,Miami,Branch,63.0,Retired,129.0,1.0,4489.79,2024-11-04 08:09:17,3,1
151.19,2023-05-05 16:04:36,Credit,New York,Branch,37.0,Doctor,96.0,1.0,11903.82,2024-11-04 08:11:16,1,1
242.62,2023-07-10 16:40:15,Credit,San Francisco,Online,22.0,Student,234.0,1.0,483.02000000000004,2024-11-04 08:07:09,0,2
48.72,2023-09-29 18:54:28,Debit,Virginia Beach,Branch,21.0,Student,17.0,1.0,816.0799999999999,2024-11-04 08:07:27,0,0
43.46,2023-07-21 17:02:42,Debit,Boston,ATM,25.0,Student,80.0,1.0,578.06,2024-11-04 08:10:45,0,2
211.36,2023-07-21 18:54:14,Debit,Omaha,Online,25.0,Student,126.0,1.0,477.3,2024-11-04 08:12:22,0,2
443.79,2023-10-09 18:28:04,Debit,Las Vegas,ATM,53.0,Retired,87.0,1.0,3133.85,2024-11-04 08:11:16,2,0
365.14,2023-12-01 18:46:28,Debit,Dallas,Online,68.0,Retired,57.0,1.0,5894.09,2024-11-04 08:07:25,3,0
757.41,2023-05-05 16:31:53,Debit,Los Angeles,ATM,22.0,Student,37.0,1.0,9532.42,2024-11-04 08:09:03,0,1
20.54,2023-08-21 18:09:24,Debit,Fort Worth,Branch,51.0,Engineer,72.0,1.0,5327.03,2024-11-04 08:07:28,2,2
475.36,2023-10-02 16:03:09,Debit,Phoenix,ATM,34.0,Engineer,105.0,1.0,2000.6,2024-11-04 08:06:59,1,0
34.74,2023-06-26 16:40:21,Debit,San Francisco,ATM,56.0,Retired,24.0,1.0,6827.57,2024-11-04 08:11:03,2,2
689.54,2023-03-06 16:46:57,Debit,Oklahoma City,Branch,27.0,Student,93.0,1.0,1633.76,2024-11-04 08:08:53,0,1
211.18,2023-10-16 16:09:47,Debit,Washington,ATM,73.0,Retired,90.0,1.0,4069.1699999999996,2024-11-04 08:11:50,3,0
211.36,2023-11-21 16:23:41,Credit,Fort Worth,Branch,51.0,Engineer,286.0,1.0,7943.469999999999,2024-11-04 08:11:10,2,0
744.41,2023-07-31 16:35:59,Credit,Houston,Online,39.0,Engineer,107.0,1.0,8842.47,2024-11-04 08:11:27,1,2
61.43,2023-06-29 16:16:37,Debit,Phoenix,Online,24.0,Student,170.0,1.0,1882.77,2024-11-04 08:08:18,0,2
167.44,2023-09-25 16:11:18,Debit,Mesa,Branch,37.0,Doctor,82.0,1.0,12526.71,2024-11-04 08:10:49,1,0
361.46,2023-04-07 17:23:05,Debit,Nashville,Online,21.0,Student,83.0,1.0,4737.84,2024-11-04 08:10:42,0,1
378.85,2023-06-16 17:21:15,Debit,Virginia Beach,Branch,78.0,Retired,126.0,1.0,2300.53,2024-11-04 08:09:07,3,2
241.10999999999999,2023-06-16 16:41:23,Debit,Columbus,Branch,30.0,Doctor,55.0,1.0,12385.05,2024-11-04 08:10:49,1,2
131.93,2023-09-11 17:31:10,Credit,Fort Worth,Branch,31.0,Engineer,13.0,1.0,4547.06,2024-11-04 08:06:50,1,0
20.28,2023-07-19 17:42:38,Debit,Oklahoma City,Online,36.0,Engineer,213.0,1.0,2047.83,2024-11-04 08:10:02,1,2
415.88,2023-04-27 17:30:16,Debit,San Diego,Branch,70.0,Doctor,170.0,1.0,10008.33,2024-11-04 08:08:01,3,1
49.99,2023-02-09 17:53:59,Debit,Omaha,ATM,62.0,Retired,112.0,1.0,2299.64,2024-11-04 08:08:15,3,1
211.36,2023-09-27 16:55:35,Debit,Denver,Online,27.0,Student,153.0,1.0,243.92,2024-11-04 08:10:41,0,0
100.66,,Debit,Dallas,Branch,50.0,Doctor,144.0,1.0,14473.33,2024-11-04 08:11:54,2,0
485.54,2023-12-08 16:47:48,Debit,Louisville,Online,19.0,Student,148.0,1.0,1533.32,2024-11-04 08:11:09,0,0
321.15,2023-02-10 17:06:40,Debit,Los Angeles,Branch,46.0,Doctor,179.0,1.0,7005.05,2024-11-04 08:06:33,2,1
711.3,2023-06-26 18:57:37,Debit,San Jose,Branch,21.0,Student,51.00000000000001,1.0,955.4,2024-11-04 08:09:32,0,2
12.23,2023-10-12 16:02:13,Debit,Houston,ATM,42.0,Engineer,139.0,1.0,7844.880000000001,2024-11-04 08:07:29,1,0
350.94,2023-10-30 17:17:51,Debit,Colorado Springs,ATM,20.0,Student,64.0,1.0,221.56,2024-11-04 08:10:35,0,0
301.85,2023-04-18 17:43:50,Debit,Columbus,Online,54.0,Engineer,25.000000000000004,1.0,6586.19,2024-11-04 08:10:05,2,1
29.34,2023-03-09 17:37:08,Debit,Louisville,Online,65.0,Retired,30.0,1.0,3944.82,2024-11-04 08:11:42,3,1
231.71,2023-04-24 17:01:08,Debit,Raleigh,Branch,27.0,Student,148.0,1.0,1127.98,2024-11-04 08:07:02,0,1
179.43,2023-08-11 18:20:48,Debit,Oklahoma City,ATM,58.0,Retired,244.0,1.0,2626.63,2024-11-04 08:10:00,2,2
36.71,2023-01-30 17:11:53,Debit,Jacksonville,Branch,48.0,Doctor,55.0,1.0,6459.38,2024-11-04 08:11:44,2,1
138.12,2023-04-11 17:18:50,Credit,Los Angeles,Branch,53.0,Doctor,281.0,1.0,1649.69,2024-11-04 08:11:23,2,1
233.24,2023-04-17 16:56:06,Debit,Louisville,ATM,33.0,Engineer,72.0,1.0,6939.23,2024-11-04 08:07:39,1,1
609.14,2023-11-23 16:09:39,Debit,Tucson,ATM,39.0,Engineer,177.0,1.0,9033.87,2024-11-04 08:11:33,1,0
436.64,2023-12-25 17:46:24,Debit,Los Angeles,Branch,31.0,Doctor,111.0,1.0,14365.18,2024-11-04 08:08:23,1,0
870.43,2023-05-31 16:54:20,Debit,Los Angeles,Branch,29.0,Doctor,55.0,1.0,10115.18,2024-11-04 08:07:52,1,2
354.4,2023-11-06 17:23:08,Debit,Chicago,ATM,74.0,Retired,128.0,1.0,7358.65,2024-11-04 08:10:00,3,0
22.63,2023-02-20 17:28:15,Debit,Kansas City,Online,53.0,Engineer,112.0,1.0,4438.03,2024-11-04 08:10:56,2,1
182.19,2023-06-19 16:36:25,Debit,Mesa,Branch,26.0,Student,53.00000000000001,1.0,1176.1,2024-11-04 08:06:27,0,2
126.81,2023-10-30 16:58:01,Debit,Philadelphia,Branch,26.0,Engineer,290.0,1.0,5427.98,2024-11-04 08:12:22,0,0
288.17,2023-09-08 16:48:51,Debit,Virginia Beach,Online,37.0,Engineer,50.00000000000001,1.0,3653.11,2024-11-04 08:10:16,1,2
118.77,2023-10-02 17:44:05,Debit,Atlanta,Branch,55.0,Engineer,123.0,1.0,2104.82,2024-11-04 08:10:29,2,0
651.82,2023-04-14 17:59:43,Debit,Indianapolis,ATM,21.0,Student,166.0,1.0,1802.77,2024-11-04 08:07:02,0,1
66.65,2023-10-17 16:58:59,Debit,Detroit,ATM,37.0,Engineer,33.0,1.0,3559.96,2024-11-04 08:11:00,1,0
98.53,2023-01-16 16:31:48,Debit,Denver,Branch,69.0,Retired,166.0,1.0,3564.8,2024-11-04 08:11:19,3,1
138.95,2023-06-02 16:48:43,Debit,Washington,Online,71.0,Retired,30.0,1.0,6752.92,2024-11-04 08:08:37,3,2
33.89,2023-11-10 16:10:34,Debit,Nashville,Branch,26.0,Student,177.0,1.0,1444.75,2024-11-04 08:11:36,0,0
23.71,2023-09-18 16:04:52,Debit,Atlanta,Branch,58.0,Doctor,164.0,1.0,10788.89,2024-11-04 08:09:16,2,0
211.36,2023-03-01 16:31:58,Debit,San Antonio,Online,55.0,Engineer,238.0,1.0,2235.7,2024-11-04 08:11:59,2,1
26.06,2023-12-21 17:01:24,Debit,San Diego,ATM,65.0,Doctor,283.0,1.0,12893.63,2024-11-04 08:12:00,3,0
17.07,2023-05-01 17:17:12,Debit,Los Angeles,Branch,27.0,Engineer,44.0,1.0,2798.15,2024-11-04 08:11:25,0,1
703.89,2023-09-22 16:42:15,Debit,San Antonio,Online,46.0,Engineer,61.99999999999999,1.0,3583.67,2024-11-04 08:06:44,2,0
211.36,2023-08-28 16:43:15,Debit,Houston,ATM,47.0,Engineer,155.0,1.0,2120.8,2024-11-04 08:09:27,2,2
26.55,2023-09-20 17:25:26,Debit,Houston,ATM,77.0,Retired,228.0,1.0,3085.38,2024-11-04 08:07:23,3,0
147.4,2023-06-09 16:10:51,Debit,San Jose,Branch,42.0,Engineer,259.0,1.0,6797.71,2024-11-04 08:07:18,1,2
202.11,2023-03-30 16:09:26,Debit,Memphis,ATM,27.0,Student,18.0,1.0,746.47,2024-11-04 08:10:01,0,1
308.42,2023-05-02 16:14:22,Debit,Nashville,Branch,75.0,Retired,39.0,1.0,5427.81,2024-11-04 08:06:34,3,1
11.18,2023-02-27 16:39:28,Debit,Miami,ATM,53.0,Engineer,144.0,1.0,7467.300000000001,2024-11-04 08:10:57,2,1
294.15,2023-02-02 16:19:31,Debit,Fresno,Online,38.0,Engineer,136.0,1.0,6362.16,2024-11-04 08:07:20,1,1
29.58,2023-10-30 17:54:19,Debit,Colorado Springs,Branch,54.0,Engineer,112.0,1.0,8345.26,2024-11-04 08:11:01,2,0
139.45,2023-07-10 16:43:05,Debit,Boston,Online,27.0,Student,30.999999999999996,1.0,1305.76,2024-11-04 08:10:08,0,2
432.63,2023-06-30 17:10:38,Debit,Colorado Springs,ATM,29.0,Doctor,137.0,1.0,13648.36,2024-11-04 08:10:24,1,2
131.43,2023-02-01 18:47:20,Debit,Charlotte,Online,43.0,Doctor,65.0,1.0,1337.5,2024-11-04 08:12:12,1,1
516.72,2023-10-09 18:43:04,Debit,Mesa,ATM,42.0,Engineer,128.0,1.0,2015.6900000000003,2024-11-04 08:11:35,1,0
121.82000000000001,2023-02-07 17:20:24,Debit,Colorado Springs,Online,69.0,Doctor,123.0,3.0,8354.54,2024-11-04 08:08:07,3,1
374.5,2023-07-24 16:45:31,Credit,San Francisco,Branch,26.0,Student,178.0,1.0,1671.51,2024-11-04 08:08:37,0,2
166.13,2023-09-06 17:01:50,Debit,Omaha,ATM,68.0,Doctor,227.0,1.0,11822.53,2024-11-04 08:12:08,3,2
626.9,2023-10-10 16:42:09,Debit,Chicago,ATM,23.0,Student,146.0,1.0,587.1099999999999,2024-11-04 08:11:30,0,0
466.85,2023-07-17 16:57:14,Debit,Austin,Branch,56.0,Retired,165.0,1.0,5422.53,2024-11-04 08:09:35,2,2
788.84,2023-05-17 17:00:34,Debit,Phoenix,Online,58.0,Retired,231.0,1.0,1913.73,2024-11-04 08:09:42,2,2
873.65,2023-03-23 16:38:40,Credit,Oklahoma City,Online,37.0,Doctor,59.00000000000001,1.0,12139.83,2024-11-04 08:09:57,1,1
525.28,2023-04-03 16:37:24,Debit,Colorado Springs,ATM,69.0,Retired,134.0,1.0,4693.6,2024-11-04 08:09:39,3,1
110.17,2023-09-07 16:08:12,,Raleigh,ATM,30.0,Engineer,137.0,1.0,464.2,2024-11-04 08:12:11,1,2
632.69,2023-09-12 16:28:38,Debit,Denver,ATM,80.0,Retired,75.99999999999999,1.0,4363.74,2024-11-04 08:09:26,3,0
124.35,2023-12-08 16:39:15,Debit,Oklahoma City,ATM,72.0,Retired,90.0,1.0,3319.76,2024-11-04 08:11:35,3,0
43.85,2023-03-13 16:25:34,Debit,Fresno,ATM,62.0,Retired,122.0,1.0,4356.98,2024-11-04 08:07:18,3,1
283.81,2023-03-09 16:31:54,Debit,San Diego,Branch,28.0,Student,29.000000000000004,1.0,1519.35,2024-11-04 08:10:46,1,1
168.53,2023-06-14 16:30:42,Debit,San Francisco,ATM,71.0,Retired,112.0,1.0,5962.58,2024-11-04 08:12:09,3,2
218.59,2023-11-27 16:43:28,Credit,Denver,Branch,40.0,Engineer,123.0,1.0,6699.23,2024-11-04 08:07:12,1,0
132.84,2023-08-21 16:28:17,Debit,Oklahoma City,ATM,21.0,Student,143.0,1.0,822.73,2024-11-04 08:08:40,0,2
157.37,2023-11-15 16:54:44,Credit,Dallas,Branch,42.0,Doctor,289.0,1.0,13964.31,2024-11-04 08:10:30,1,0
144.77,2023-07-17 16:48:23,Debit,Albuquerque,Online,20.0,Student,159.0,1.0,867.3199999999999,2024-11-04 08:10:54,0,2
643.22,2023-05-03 17:04:32,Debit,Atlanta,ATM,64.0,Doctor,93.0,1.0,1035.86,2024-11-04 08:07:46,3,1
211.36,2023-11-20 16:51:14,Debit,El Paso,Branch,41.0,Doctor,297.0,1.0,13347.69,2024-11-04 08:09:15,1,0
208.07,2023-07-10 16:51:12,Debit,Oklahoma City,Online,32.0,Doctor,36.0,1.0,8478.9,2024-11-04 08:11:43,1,2
94.3,2023-12-25 17:53:56,Debit,Phoenix,Branch,57.0,Doctor,57.0,1.0,11088.95,2024-11-04 08:08:14,2,0
295.5,2023-11-23 18:00:00,Debit,Mesa,ATM,59.0,Retired,36.0,1.0,6280.66,2024-11-04 08:07:08,2,0
30.229999999999997,2023-11-06 17:53:25,Debit,Austin,ATM,44.0,Doctor,99.0,1.0,481.13,2024-11-04 08:12:06,1,0
112.05,,Credit,Phoenix,ATM,26.0,Student,159.0,1.0,1122.88,2024-11-04 08:08:31,0,0
180.24,2023-07-03 17:03:48,Debit,Phoenix,Branch,58.0,Engineer,144.0,1.0,8431.23,2024-11-04 08:09:17,2,2
13.71,2023-05-30 17:54:22,Credit,Denver,Online,38.0,Engineer,148.0,1.0,8342.79,2024-11-04 08:11:17,1,2
96.54,2023-03-13 17:26:17,Debit,New York,Branch,58.0,Retired,95.0,1.0,7182.22,2024-11-04 08:10:31,2,1
79.35,,Debit,Los Angeles,Online,67.0,Retired,70.0,1.0,1692.15,2024-11-04 08:09:48,3,0
101.04,2023-07-10 18:16:07,Debit,San Antonio,ATM,27.0,Student,160.0,1.0,1695.57,2024-11-04 08:06:43,0,2
74.42,2023-11-23 17:23:16,Debit,El Paso,Online,49.0,Engineer,68.00000000000001,1.0,6264.21,2024-11-04 08:11:23,2,0
39.66,2023-05-18 16:16:53,Debit,Virginia Beach,Branch,52.0,Engineer,169.0,1.0,8497.34,2024-11-04 08:07:20,2,2
99.36,2023-05-09 16:55:54,Debit,Seattle,ATM,40.0,Doctor,45.99999999999999,1.0,1272.12,2024-11-04 08:09:15,1,2
123.85,2023-08-25 18:47:28,Debit,Las Vegas,Online,56.0,Engineer,244.0,1.0,3959.62,2024-11-04 08:06:36,2,2
426.93,2023-12-25 17:05:00,Debit,Omaha,ATM,19.0,Student,247.99999999999997,1.0,476.18999999999994,2024-11-04 08:09:12,0,0
133.73,2023-05-16 16:21:42,Credit,San Jose,Online,25.0,Student,123.0,1.0,1872.2200000000003,2024-11-04 08:09:22,0,2
222.39,2023-08-23 16:32:59,Debit,Virginia Beach,Online,49.0,Engineer,73.0,1.0,3117.39,2024-11-04 08:10:52,2,2
215.94,2023-06-05 16:06:43,Credit,Virginia Beach,Online,22.0,Student,140.0,1.0,1841.69,2024-11-04 08:10:45,0,2
6.3,2023-12-14 18:52:54,Debit,Columbus,Branch,80.0,Retired,283.0,5.0,7697.680000000001,2024-11-04 08:12:13,3,0
826.23,2023-05-31 16:25:19,Debit,Colorado Springs,ATM,29.0,Doctor,209.0,1.0,7580.590000000001,,1,2
211.36,2023-10-11 16:14:28,Debit,Columbus,Online,35.0,Engineer,67.0,1.0,7936.91,2024-11-04 08:08:50,1,0
131.46,2023-05-15 16:37:12,Debit,Charlotte,Branch,67.0,Retired,258.0,1.0,6642.33,2024-11-04 08:11:30,3,2
202.86,2023-05-22 17:24:46,Credit,Memphis,Branch,61.0,Doctor,149.0,1.0,7642.250000000001,2024-11-04 08:08:54,3,2
